,date,hour,energy_kWh
3071,2015-07-31,23,0.36
3072,2015-08-01,0,0.35
3073,2015-08-01,1,0.35
3074,2015-08-01,2,0.34
3075,2015-08-01,3,0.34
3076,2015-08-01,4,0.34
3077,2015-08-01,5,0.28
3078,2015-08-01,6,0.31
3079,2015-08-01,7,0.34
3080,2015-08-01,8,0.34
3081,2015-08-01,9,0.3
3082,2015-08-01,10,0.29
3083,2015-08-01,11,0.34
3084,2015-08-01,12,0.34
3085,2015-08-01,13,0.36
3086,2015-08-01,14,0.4
3087,2015-08-01,15,0.35
3088,2015-08-01,16,0.34
3089,2015-08-01,17,0.34
3090,2015-08-01,18,0.34
3091,2015-08-01,19,0.37
3092,2015-08-01,20,0.41
3093,2015-08-01,21,0.42
3094,2015-08-01,22,0.42
3095,2015-08-01,23,0.28
3096,2015-08-02,0,0.34
3097,2015-08-02,1,0.35
3098,2015-08-02,2,0.34
3099,2015-08-02,3,0.34
3100,2015-08-02,4,0.29
3101,2015-08-02,5,0.31
3102,2015-08-02,6,0.36
3103,2015-08-02,7,0.39
3104,2015-08-02,8,0.29
3105,2015-08-02,9,0.31
3106,2015-08-02,10,0.34
3107,2015-08-02,11,0.34
3108,2015-08-02,12,0.34
3109,2015-08-02,13,0.34
3110,2015-08-02,14,0.34
3111,2015-08-02,15,0.34
3112,2015-08-02,16,0.34
3113,2015-08-02,17,0.35
3114,2015-08-02,18,0.35
3115,2015-08-02,19,0.39
3116,2015-08-02,20,1.72
3117,2015-08-02,21,1.68
3118,2015-08-02,22,1.23
3119,2015-08-02,23,0.93
3120,2015-08-03,0,0.59
3121,2015-08-03,1,0.58
3122,2015-08-03,2,0.55
3123,2015-08-03,3,0.31
3124,2015-08-03,4,0.29
3125,2015-08-03,5,0.3
3126,2015-08-03,6,0.34
3127,2015-08-03,7,0.55
3128,2015-08-03,8,0.39
3129,2015-08-03,9,0.64
3130,2015-08-03,10,0.55
3131,2015-08-03,11,0.45
3132,2015-08-03,12,0.5
3133,2015-08-03,13,0.87
3134,2015-08-03,14,0.91
3135,2015-08-03,15,0.58
3136,2015-08-03,16,0.67
3137,2015-08-03,17,0.53
3138,2015-08-03,18,0.83
3139,2015-08-03,19,0.83
3140,2015-08-03,20,0.96
3141,2015-08-03,21,2.46
3142,2015-08-03,22,2.62
3143,2015-08-03,23,0.67
3144,2015-08-04,0,0.29
3145,2015-08-04,1,0.26
3146,2015-08-04,2,0.27
3147,2015-08-04,3,0.27
3148,2015-08-04,4,0.19
3149,2015-08-04,5,0.39
3150,2015-08-04,6,0.43
3151,2015-08-04,7,1.0
3152,2015-08-04,8,0.42
3153,2015-08-04,9,0.68
3154,2015-08-04,10,0.9
3155,2015-08-04,11,0.69
3156,2015-08-04,12,0.54
3157,2015-08-04,13,0.59
3158,2015-08-04,14,0.66
3159,2015-08-04,15,0.57
3160,2015-08-04,16,0.4
3161,2015-08-04,17,0.44
3162,2015-08-04,18,1.12
3163,2015-08-04,19,0.75
3164,2015-08-04,20,1.64
3165,2015-08-04,21,0.92
3166,2015-08-04,22,0.76
3167,2015-08-04,23,0.59
3168,2015-08-05,0,0.21
3169,2015-08-05,1,0.27
3170,2015-08-05,2,0.27
3171,2015-08-05,3,0.24
3172,2015-08-05,4,0.21
3173,2015-08-05,5,0.27
3174,2015-08-05,6,0.23
3175,2015-08-05,7,0.75
3176,2015-08-05,8,1.1
3177,2015-08-05,9,0.81
3178,2015-08-05,10,1.05
3179,2015-08-05,11,0.6
3180,2015-08-05,12,0.5
3181,2015-08-05,13,0.56
3182,2015-08-05,14,0.53
3183,2015-08-05,15,0.45
3184,2015-08-05,16,0.48
3185,2015-08-05,17,0.51
3186,2015-08-05,18,0.78
3187,2015-08-05,19,1.48
3188,2015-08-05,20,0.84
3189,2015-08-05,21,0.91
3190,2015-08-05,22,1.34
3191,2015-08-05,23,1.26
3192,2015-08-06,0,0.43
3193,2015-08-06,1,0.29
3194,2015-08-06,2,0.28
3195,2015-08-06,3,0.21
3196,2015-08-06,4,0.27
3197,2015-08-06,5,0.35
3198,2015-08-06,6,0.29
3199,2015-08-06,7,0.89
3200,2015-08-06,8,0.62
3201,2015-08-06,9,0.49
3202,2015-08-06,10,0.55
3203,2015-08-06,11,0.53
3204,2015-08-06,12,0.56
3205,2015-08-06,13,0.96
3206,2015-08-06,14,0.75
3207,2015-08-06,15,0.71
3208,2015-08-06,16,0.77
3209,2015-08-06,17,0.78
3210,2015-08-06,18,2.39
3211,2015-08-06,19,0.89
3212,2015-08-06,20,0.81
3213,2015-08-06,21,0.96
3214,2015-08-06,22,1.07
3215,2015-08-06,23,0.71
3216,2015-08-07,0,0.33
3217,2015-08-07,1,0.26
3218,2015-08-07,2,0.2
3219,2015-08-07,3,0.27
3220,2015-08-07,4,0.23
3221,2015-08-07,5,0.22
3222,2015-08-07,6,0.27
3223,2015-08-07,7,0.5
3224,2015-08-07,8,0.36
3225,2015-08-07,9,0.47
3226,2015-08-07,10,2.25
3227,2015-08-07,11,0.57
3228,2015-08-07,12,0.89
3229,2015-08-07,13,0.82
3230,2015-08-07,14,0.84
3231,2015-08-07,15,0.91
3232,2015-08-07,16,0.88
3233,2015-08-07,17,1.18
3234,2015-08-07,18,1.55
3235,2015-08-07,19,1.54
3236,2015-08-07,20,1.15
3237,2015-08-07,21,0.95
3238,2015-08-07,22,1.09
3239,2015-08-07,23,0.9
3240,2015-08-08,0,0.61
3241,2015-08-08,1,0.36
3242,2015-08-08,2,0.27
3243,2015-08-08,3,0.19
3244,2015-08-08,4,0.27
3245,2015-08-08,5,0.28
3246,2015-08-08,6,0.18
3247,2015-08-08,7,0.35
3248,2015-08-08,8,0.79
3249,2015-08-08,9,0.88
3250,2015-08-08,10,0.81
3251,2015-08-08,11,0.78
3252,2015-08-08,12,0.66
3253,2015-08-08,13,0.77
3254,2015-08-08,14,0.66
3255,2015-08-08,15,0.6
3256,2015-08-08,16,0.6
3257,2015-08-08,17,0.63
3258,2015-08-08,18,1.35
3259,2015-08-08,19,0.97
3260,2015-08-08,20,1.14
3261,2015-08-08,21,1.63
3262,2015-08-08,22,1.8
3263,2015-08-08,23,1.08
3264,2015-08-09,0,0.65
3265,2015-08-09,1,0.5
3266,2015-08-09,2,0.25
3267,2015-08-09,3,0.27
3268,2015-08-09,4,0.22
3269,2015-08-09,5,0.24
3270,2015-08-09,6,0.27
3271,2015-08-09,7,0.22
3272,2015-08-09,8,0.5
3273,2015-08-09,9,0.35
3274,2015-08-09,10,0.34
3275,2015-08-09,11,0.46
3276,2015-08-09,12,0.43
3277,2015-08-09,13,0.72
3278,2015-08-09,14,0.75
3279,2015-08-09,15,0.73
3280,2015-08-09,16,0.68
3281,2015-08-09,17,1.09
3282,2015-08-09,18,0.96
3283,2015-08-09,19,0.87
3284,2015-08-09,20,2.57
3285,2015-08-09,21,1.73
3286,2015-08-09,22,1.46
3287,2015-08-09,23,1.4
3288,2015-08-10,0,0.88
3289,2015-08-10,1,0.53
3290,2015-08-10,2,0.29
3291,2015-08-10,3,0.36
3292,2015-08-10,4,0.32
3293,2015-08-10,5,0.29
3294,2015-08-10,6,0.3
3295,2015-08-10,7,3.24
3296,2015-08-10,8,0.35
3297,2015-08-10,9,0.31
3298,2015-08-10,10,0.64
3299,2015-08-10,11,0.56
3300,2015-08-10,12,0.82
3301,2015-08-10,13,0.68
3302,2015-08-10,14,0.83
3303,2015-08-10,15,0.59
3304,2015-08-10,16,0.68
3305,2015-08-10,17,0.74
3306,2015-08-10,18,0.84
3307,2015-08-10,19,1.1
3308,2015-08-10,20,0.91
3309,2015-08-10,21,0.96
3310,2015-08-10,22,0.83
3311,2015-08-10,23,0.77
3312,2015-08-11,0,0.5
3313,2015-08-11,1,0.28
3314,2015-08-11,2,0.21
3315,2015-08-11,3,0.26
3316,2015-08-11,4,0.27
3317,2015-08-11,5,0.24
3318,2015-08-11,6,0.21
3319,2015-08-11,7,0.6
3320,2015-08-11,8,0.54
3321,2015-08-11,9,0.37
3322,2015-08-11,10,0.92
3323,2015-08-11,11,1.3
3324,2015-08-11,12,0.78
3325,2015-08-11,13,0.98
3326,2015-08-11,14,0.91
3327,2015-08-11,15,0.83
3328,2015-08-11,16,0.62
3329,2015-08-11,17,0.72
3330,2015-08-11,18,1.36
3331,2015-08-11,19,0.8
3332,2015-08-11,20,1.27
3333,2015-08-11,21,1.16
3334,2015-08-11,22,0.87
3335,2015-08-11,23,0.81
3336,2015-08-12,0,0.57
3337,2015-08-12,1,0.23
3338,2015-08-12,2,0.35
3339,2015-08-12,3,0.27
3340,2015-08-12,4,0.27
3341,2015-08-12,5,0.19
3342,2015-08-12,6,0.28
3343,2015-08-12,7,0.55
3344,2015-08-12,8,0.36
3345,2015-08-12,9,0.33
3346,2015-08-12,10,0.6
3347,2015-08-12,11,0.75
3348,2015-08-12,12,0.74
3349,2015-08-12,13,0.83
3350,2015-08-12,14,0.72
3351,2015-08-12,15,0.55
3352,2015-08-12,16,0.63
3353,2015-08-12,17,0.79
3354,2015-08-12,18,0.84
3355,2015-08-12,19,1.06
3356,2015-08-12,20,0.81
3357,2015-08-12,21,0.92
3358,2015-08-12,22,1.32
3359,2015-08-12,23,1.2
3360,2015-08-13,0,0.63
3361,2015-08-13,1,0.45
3362,2015-08-13,2,0.34
3363,2015-08-13,3,0.32
3364,2015-08-13,4,0.25
3365,2015-08-13,5,0.3
3366,2015-08-13,6,0.42
3367,2015-08-13,7,0.63
3368,2015-08-13,8,0.41
3369,2015-08-13,9,0.47
3370,2015-08-13,10,0.5
3371,2015-08-13,11,0.64
3372,2015-08-13,12,0.74
3373,2015-08-13,13,0.61
3374,2015-08-13,14,0.59
3375,2015-08-13,15,0.54
3376,2015-08-13,16,0.49
3377,2015-08-13,17,0.67
3378,2015-08-13,18,1.08
3379,2015-08-13,19,0.55
3380,2015-08-13,20,0.81
3381,2015-08-13,21,0.81
3382,2015-08-13,22,1.5
3383,2015-08-13,23,2.19
3384,2015-08-14,0,0.42
3385,2015-08-14,1,0.29
3386,2015-08-14,2,0.29
3387,2015-08-14,3,0.19
3388,2015-08-14,4,0.28
3389,2015-08-14,5,0.26
3390,2015-08-14,6,0.26
3391,2015-08-14,7,0.57
3392,2015-08-14,8,0.42
3393,2015-08-14,9,0.65
3394,2015-08-14,10,0.45
3395,2015-08-14,11,0.42
3396,2015-08-14,12,0.77
3397,2015-08-14,13,1.03
3398,2015-08-14,14,0.59
3399,2015-08-14,15,0.51
3400,2015-08-14,16,0.55
3401,2015-08-14,17,0.89
3402,2015-08-14,18,0.6
3403,2015-08-14,19,0.98
3404,2015-08-14,20,1.22
3405,2015-08-14,21,1.16
3406,2015-08-14,22,0.81
3407,2015-08-14,23,0.72
3408,2015-08-15,0,0.46
3409,2015-08-15,1,0.28
3410,2015-08-15,2,0.25
3411,2015-08-15,3,0.28
3412,2015-08-15,4,0.22
3413,2015-08-15,5,0.23
3414,2015-08-15,6,0.42
3415,2015-08-15,7,0.38
3416,2015-08-15,8,0.72
3417,2015-08-15,9,1.47
3418,2015-08-15,10,0.6
3419,2015-08-15,11,0.6
3420,2015-08-15,12,0.43
3421,2015-08-15,13,0.3
3422,2015-08-15,14,0.27
3423,2015-08-15,15,0.54
3424,2015-08-15,16,0.52
3425,2015-08-15,17,0.47
3426,2015-08-15,18,0.9
3427,2015-08-15,19,1.23
3428,2015-08-15,20,0.84
3429,2015-08-15,21,0.97
3430,2015-08-15,22,0.95
3431,2015-08-15,23,0.79
3432,2015-08-16,0,0.68
3433,2015-08-16,1,0.4
3434,2015-08-16,2,0.27
3435,2015-08-16,3,0.33
3436,2015-08-16,4,0.23
3437,2015-08-16,5,0.22
3438,2015-08-16,6,0.27
3439,2015-08-16,7,0.25
3440,2015-08-16,8,0.42
3441,2015-08-16,9,0.48
3442,2015-08-16,10,0.52
3443,2015-08-16,11,0.48
3444,2015-08-16,12,0.57
3445,2015-08-16,13,1.53
3446,2015-08-16,14,0.4
3447,2015-08-16,15,0.39
3448,2015-08-16,16,0.49
3449,2015-08-16,17,0.79
3450,2015-08-16,18,1.82
3451,2015-08-16,19,1.06
3452,2015-08-16,20,0.99
3453,2015-08-16,21,0.9
3454,2015-08-16,22,0.8
3455,2015-08-16,23,0.61
3456,2015-08-17,0,0.41
3457,2015-08-17,1,0.27
3458,2015-08-17,2,0.22
3459,2015-08-17,3,0.25
3460,2015-08-17,4,0.28
3461,2015-08-17,5,0.24
3462,2015-08-17,6,0.6
3463,2015-08-17,7,3.16
3464,2015-08-17,8,0.73
3465,2015-08-17,9,0.26
3466,2015-08-17,10,0.47
3467,2015-08-17,11,0.88
3468,2015-08-17,12,0.95
3469,2015-08-17,13,0.55
3470,2015-08-17,14,0.4
3471,2015-08-17,15,0.34
3472,2015-08-17,16,0.58
3473,2015-08-17,17,0.68
3474,2015-08-17,18,1.02
3475,2015-08-17,19,0.93
3476,2015-08-17,20,0.82
3477,2015-08-17,21,1.05
3478,2015-08-17,22,0.94
3479,2015-08-17,23,0.76
3480,2015-08-18,0,0.33
3481,2015-08-18,1,0.28
3482,2015-08-18,2,0.2
3483,2015-08-18,3,0.25
3484,2015-08-18,4,0.27
3485,2015-08-18,5,0.23
3486,2015-08-18,6,0.21
3487,2015-08-18,7,0.72
3488,2015-08-18,8,0.56
3489,2015-08-18,9,0.48
3490,2015-08-18,10,0.3
3491,2015-08-18,11,0.6
3492,2015-08-18,12,0.61
3493,2015-08-18,13,0.61
3494,2015-08-18,14,0.58
3495,2015-08-18,15,0.56
3496,2015-08-18,16,2.33
3497,2015-08-18,17,1.74
3498,2015-08-18,18,1.05
3499,2015-08-18,19,0.58
3500,2015-08-18,20,0.46
3501,2015-08-18,21,1.33
3502,2015-08-18,22,1.33
3503,2015-08-18,23,0.73
3504,2015-08-19,0,0.42
3505,2015-08-19,1,0.27
3506,2015-08-19,2,0.18
3507,2015-08-19,3,0.36
3508,2015-08-19,4,0.3
3509,2015-08-19,5,0.29
3510,2015-08-19,6,0.21
3511,2015-08-19,7,0.55
3512,2015-08-19,8,0.4
3513,2015-08-19,9,0.58
3514,2015-08-19,10,0.6
3515,2015-08-19,11,0.73
3516,2015-08-19,12,0.96
3517,2015-08-19,13,0.87
3518,2015-08-19,14,0.96
3519,2015-08-19,15,0.75
3520,2015-08-19,16,0.64
3521,2015-08-19,17,1.34
3522,2015-08-19,18,2.01
3523,2015-08-19,19,0.97
3524,2015-08-19,20,1.54
3525,2015-08-19,21,3.86
3526,2015-08-19,22,0.96
3527,2015-08-19,23,0.69
3528,2015-08-20,0,0.48
3529,2015-08-20,1,0.33
3530,2015-08-20,2,0.2
3531,2015-08-20,3,0.3
3532,2015-08-20,4,0.29
3533,2015-08-20,5,0.28
3534,2015-08-20,6,0.27
3535,2015-08-20,7,0.61
3536,2015-08-20,8,0.41
3537,2015-08-20,9,0.28
3538,2015-08-20,10,0.28
3539,2015-08-20,11,0.18
3540,2015-08-20,12,0.31
3541,2015-08-20,13,0.39
3542,2015-08-20,14,0.52
3543,2015-08-20,15,0.61
3544,2015-08-20,16,0.51
3545,2015-08-20,17,0.56
3546,2015-08-20,18,0.77
3547,2015-08-20,19,1.62
3548,2015-08-20,20,1.05
3549,2015-08-20,21,1.13
3550,2015-08-20,22,0.89
3551,2015-08-20,23,0.8
3552,2015-08-21,0,0.56
3553,2015-08-21,1,0.48
3554,2015-08-21,2,0.29
3555,2015-08-21,3,0.23
3556,2015-08-21,4,0.22
3557,2015-08-21,5,0.27
3558,2015-08-21,6,0.28
3559,2015-08-21,7,0.58
3560,2015-08-21,8,0.87
3561,2015-08-21,9,2.64
3562,2015-08-21,10,1.66
3563,2015-08-21,11,0.41
3564,2015-08-21,12,0.82
3565,2015-08-21,13,0.72
3566,2015-08-21,14,0.34
3567,2015-08-21,15,0.42
3568,2015-08-21,16,0.67
3569,2015-08-21,17,0.64
3570,2015-08-21,18,2.26
3571,2015-08-21,19,0.79
3572,2015-08-21,20,0.72
3573,2015-08-21,21,0.86
3574,2015-08-21,22,0.76
3575,2015-08-21,23,0.77
3576,2015-08-22,0,0.93
3577,2015-08-22,1,0.95
3578,2015-08-22,2,0.42
3579,2015-08-22,3,0.24
3580,2015-08-22,4,0.25
3581,2015-08-22,5,0.28
3582,2015-08-22,6,0.26
3583,2015-08-22,7,0.29
3584,2015-08-22,8,0.5
3585,2015-08-22,9,0.37
3586,2015-08-22,10,0.26
3587,2015-08-22,11,0.37
3588,2015-08-22,12,0.66
3589,2015-08-22,13,0.53
3590,2015-08-22,14,0.57
3591,2015-08-22,15,1.55
3592,2015-08-22,16,0.67
3593,2015-08-22,17,0.69
3594,2015-08-22,18,0.93
3595,2015-08-22,19,0.87
3596,2015-08-22,20,1.43
3597,2015-08-22,21,1.38
3598,2015-08-22,22,0.8
3599,2015-08-22,23,0.84
3600,2015-08-23,0,0.61
3601,2015-08-23,1,0.475
3602,2015-08-23,2,0.21
3603,2015-08-23,3,0.12
3604,2015-08-23,4,0.125
3605,2015-08-23,5,0.14
3606,2015-08-23,6,0.13
3607,2015-08-23,7,0.145
3608,2015-08-23,8,0.25
3609,2015-08-23,9,0.185
3610,2015-08-23,10,0.13
3611,2015-08-23,11,0.185
3612,2015-08-23,12,0.33
3613,2015-08-23,13,0.265
3614,2015-08-23,14,0.285
3615,2015-08-23,15,1.03
3616,2015-08-23,16,0.585
3617,2015-08-23,17,1.1400000000000001
3618,2015-08-23,18,1.1400000000000001
3619,2015-08-23,19,0.855
3620,2015-08-23,20,1.145
3621,2015-08-23,21,1.64
3622,2015-08-23,22,1.0550000000000002
3623,2015-08-23,23,0.745
3624,2015-08-24,0,0.49
3625,2015-08-24,1,0.3475
3626,2015-08-24,2,0.22999999999999998
3627,2015-08-24,3,0.2
3628,2015-08-24,4,0.1625
3629,2015-08-24,5,0.2
3630,2015-08-24,6,0.22
3631,2015-08-24,7,0.8375
3632,2015-08-24,8,0.435
3633,2015-08-24,9,0.3425
3634,2015-08-24,10,0.35
3635,2015-08-24,11,0.5375
3636,2015-08-24,12,0.52
3637,2015-08-24,13,0.6125
3638,2015-08-24,14,0.7775
3639,2015-08-24,15,0.51
3640,2015-08-24,16,0.5
3641,2015-08-24,17,1.59
3642,2015-08-24,18,1.35
3643,2015-08-24,19,0.84
3644,2015-08-24,20,0.86
3645,2015-08-24,21,1.9
3646,2015-08-24,22,1.31
3647,2015-08-24,23,0.65
3648,2015-08-25,0,0.37
3649,2015-08-25,1,0.22
3650,2015-08-25,2,0.25
3651,2015-08-25,3,0.28
3652,2015-08-25,4,0.2
3653,2015-08-25,5,0.26
3654,2015-08-25,6,0.31
3655,2015-08-25,7,1.53
3656,2015-08-25,8,0.62
3657,2015-08-25,9,0.5
3658,2015-08-25,10,0.57
3659,2015-08-25,11,0.89
3660,2015-08-25,12,0.71
3661,2015-08-25,13,0.96
3662,2015-08-25,14,1.27
3663,2015-08-25,15,0.75
3664,2015-08-25,16,0.83
3665,2015-08-25,17,1.02
3666,2015-08-25,18,1.58
3667,2015-08-25,19,0.52
3668,2015-08-25,20,0.81
3669,2015-08-25,21,0.9
3670,2015-08-25,22,0.79
3671,2015-08-25,23,1.07
3672,2015-08-26,0,0.69
3673,2015-08-26,1,0.27
3674,2015-08-26,2,0.26
3675,2015-08-26,3,0.19
3676,2015-08-26,4,0.28
3677,2015-08-26,5,0.3
3678,2015-08-26,6,0.25
3679,2015-08-26,7,0.96
3680,2015-08-26,8,0.56
3681,2015-08-26,9,0.66
3682,2015-08-26,10,0.72
3683,2015-08-26,11,0.68
3684,2015-08-26,12,0.62
3685,2015-08-26,13,0.75
3686,2015-08-26,14,0.56
3687,2015-08-26,15,0.48
3688,2015-08-26,16,0.4
3689,2015-08-26,17,0.43
3690,2015-08-26,18,0.82
3691,2015-08-26,19,0.89
3692,2015-08-26,20,1.04
3693,2015-08-26,21,0.91
3694,2015-08-26,22,1.29
3695,2015-08-26,23,1.0
3696,2015-08-27,0,0.45
3697,2015-08-27,1,0.25
3698,2015-08-27,2,0.23
3699,2015-08-27,3,0.28
3700,2015-08-27,4,0.26
3701,2015-08-27,5,0.23
3702,2015-08-27,6,0.28
3703,2015-08-27,7,0.46
3704,2015-08-27,8,0.63
3705,2015-08-27,9,0.54
3706,2015-08-27,10,0.65
3707,2015-08-27,11,0.69
3708,2015-08-27,12,0.72
3709,2015-08-27,13,0.5
3710,2015-08-27,14,0.59
3711,2015-08-27,15,0.38
3712,2015-08-27,16,0.58
3713,2015-08-27,17,1.05
3714,2015-08-27,18,1.09
3715,2015-08-27,19,1.04
3716,2015-08-27,20,0.93
3717,2015-08-27,21,1.2
3718,2015-08-27,22,0.57
3719,2015-08-27,23,0.27
3720,2015-08-28,0,0.18
3721,2015-08-28,1,0.26
3722,2015-08-28,2,0.37
3723,2015-08-28,3,0.28
3724,2015-08-28,4,0.26
3725,2015-08-28,5,0.2
3726,2015-08-28,6,1.18
3727,2015-08-28,7,0.65
3728,2015-08-28,8,0.38
3729,2015-08-28,9,0.23
3730,2015-08-28,10,0.28
3731,2015-08-28,11,0.29
3732,2015-08-28,12,0.86
3733,2015-08-28,13,0.88
3734,2015-08-28,14,0.5
3735,2015-08-28,15,0.32
3736,2015-08-28,16,0.76
3737,2015-08-28,17,0.36
3738,2015-08-28,18,0.43
3739,2015-08-28,19,0.34
3740,2015-08-28,20,0.89
3741,2015-08-28,21,0.68
3742,2015-08-28,22,0.54
3743,2015-08-28,23,0.53
3744,2015-08-29,0,0.4
3745,2015-08-29,1,0.23
3746,2015-08-29,2,0.26
3747,2015-08-29,3,0.28
3748,2015-08-29,4,0.26
3749,2015-08-29,5,0.18
3750,2015-08-29,6,0.29
3751,2015-08-29,7,0.47
3752,2015-08-29,8,0.85
3753,2015-08-29,9,0.63
3754,2015-08-29,10,0.35
3755,2015-08-29,11,0.37
3756,2015-08-29,12,2.96
3757,2015-08-29,13,1.26
3758,2015-08-29,14,1.97
3759,2015-08-29,15,0.6
3760,2015-08-29,16,0.49
3761,2015-08-29,17,0.58
3762,2015-08-29,18,0.73
3763,2015-08-29,19,0.82
3764,2015-08-29,20,0.8
3765,2015-08-29,21,0.66
3766,2015-08-29,22,0.59
3767,2015-08-29,23,0.62
3768,2015-08-30,0,0.3
3769,2015-08-30,1,0.27
3770,2015-08-30,2,0.27
3771,2015-08-30,3,0.33
3772,2015-08-30,4,0.32
3773,2015-08-30,5,0.22
3774,2015-08-30,6,0.35
3775,2015-08-30,7,0.3
3776,2015-08-30,8,0.51
3777,2015-08-30,9,0.53
3778,2015-08-30,10,0.57
3779,2015-08-30,11,0.79
3780,2015-08-30,12,0.92
3781,2015-08-30,13,2.7
3782,2015-08-30,14,0.83
3783,2015-08-30,15,0.4
3784,2015-08-30,16,3.5
3785,2015-08-30,17,1.76
3786,2015-08-30,18,1.47
3787,2015-08-30,19,0.66
3788,2015-08-30,20,0.79
3789,2015-08-30,21,0.77
3790,2015-08-30,22,0.58
3791,2015-08-30,23,0.5
3792,2015-08-31,0,0.28
3793,2015-08-31,1,0.28
3794,2015-08-31,2,0.35
3795,2015-08-31,3,0.29
3796,2015-08-31,4,0.39
3797,2015-08-31,5,0.39
3798,2015-08-31,6,0.33
3799,2015-08-31,7,0.65
3800,2015-08-31,8,0.64
3801,2015-08-31,9,0.81
3802,2015-08-31,10,0.64
3803,2015-08-31,11,0.59
3804,2015-08-31,12,0.66
3805,2015-08-31,13,0.62
3806,2015-08-31,14,0.54
3807,2015-08-31,15,0.36
3808,2015-08-31,16,0.5
3809,2015-08-31,17,1.43
3810,2015-08-31,18,0.66
3811,2015-08-31,19,0.45
3812,2015-08-31,20,0.88
3813,2015-08-31,21,0.67
3814,2015-08-31,22,0.66
3815,2015-08-31,23,0.53
3816,2015-09-01,0,0.34
3817,2015-09-01,1,0.32
3818,2015-09-01,2,0.35
3819,2015-09-01,3,0.25
3820,2015-09-01,4,0.32
3821,2015-09-01,5,0.31
3822,2015-09-01,6,0.27
3823,2015-09-01,7,0.85
3824,2015-09-01,8,0.61
3825,2015-09-01,9,0.64
3826,2015-09-01,10,0.48
3827,2015-09-01,11,0.68
3828,2015-09-01,12,0.69
3829,2015-09-01,13,0.52
3830,2015-09-01,14,0.48
3831,2015-09-01,15,0.56
3832,2015-09-01,16,0.87
3833,2015-09-01,17,1.76
3834,2015-09-01,18,2.1
3835,2015-09-01,19,1.32
3836,2015-09-01,20,1.41
3837,2015-09-01,21,1.47
3838,2015-09-01,22,1.77
3839,2015-09-01,23,1.7
3840,2015-09-02,0,0.79
3841,2015-09-02,1,0.86
3842,2015-09-02,2,0.83
3843,2015-09-02,3,0.83
3844,2015-09-02,4,0.9
3845,2015-09-02,5,0.95
3846,2015-09-02,6,0.88
3847,2015-09-02,7,1.26
3848,2015-09-02,8,1.47
3849,2015-09-02,9,1.14
3850,2015-09-02,10,1.17
3851,2015-09-02,11,1.21
3852,2015-09-02,12,1.09
3853,2015-09-02,13,1.02
3854,2015-09-02,14,0.57
3855,2015-09-02,15,0.99
3856,2015-09-02,16,0.98
3857,2015-09-02,17,1.4
3858,2015-09-02,18,2.04
3859,2015-09-02,19,1.59
3860,2015-09-02,20,1.35
3861,2015-09-02,21,1.31
3862,2015-09-02,22,1.11
3863,2015-09-02,23,0.92
3864,2015-09-03,0,1.21
3865,2015-09-03,1,0.83
3866,2015-09-03,2,0.79
3867,2015-09-03,3,0.9
3868,2015-09-03,4,1.03
3869,2015-09-03,5,1.2
3870,2015-09-03,6,1.17
3871,2015-09-03,7,2.65
3872,2015-09-03,8,0.86
3873,2015-09-03,9,0.69
3874,2015-09-03,10,0.19
3875,2015-09-03,11,0.81
3876,2015-09-03,12,0.81
3877,2015-09-03,13,0.65
3878,2015-09-03,14,0.76
3879,2015-09-03,15,1.31
3880,2015-09-03,16,1.22
3881,2015-09-03,17,0.95
3882,2015-09-03,18,1.75
3883,2015-09-03,19,1.64
3884,2015-09-03,20,1.25
3885,2015-09-03,21,1.55
3886,2015-09-03,22,1.33
3887,2015-09-03,23,0.93
3888,2015-09-04,0,0.95
3889,2015-09-04,1,1.19
3890,2015-09-04,2,0.8
3891,2015-09-04,3,1.32
3892,2015-09-04,4,1.09
3893,2015-09-04,5,1.14
3894,2015-09-04,6,1.42
3895,2015-09-04,7,2.41
3896,2015-09-04,8,1.3
3897,2015-09-04,9,1.62
3898,2015-09-04,10,1.19
3899,2015-09-04,11,1.17
3900,2015-09-04,12,1.58
3901,2015-09-04,13,1.17
3902,2015-09-04,14,1.06
3903,2015-09-04,15,1.05
3904,2015-09-04,16,1.0
3905,2015-09-04,17,1.85
3906,2015-09-04,18,1.06
3907,2015-09-04,19,1.03
3908,2015-09-04,20,1.21
3909,2015-09-04,21,1.08
3910,2015-09-04,22,1.01
3911,2015-09-04,23,0.86
3912,2015-09-05,0,1.13
3913,2015-09-05,1,0.87
3914,2015-09-05,2,0.84
3915,2015-09-05,3,0.79
3916,2015-09-05,4,1.31
3917,2015-09-05,5,1.05
3918,2015-09-05,6,1.26
3919,2015-09-05,7,1.42
3920,2015-09-05,8,1.67
3921,2015-09-05,9,1.12
3922,2015-09-05,10,0.88
3923,2015-09-05,11,0.73
3924,2015-09-05,12,0.86
3925,2015-09-05,13,0.67
3926,2015-09-05,14,0.73
3927,2015-09-05,15,0.69
3928,2015-09-05,16,0.44
3929,2015-09-05,17,1.49
3930,2015-09-05,18,0.96
3931,2015-09-05,19,0.77
3932,2015-09-05,20,0.85
3933,2015-09-05,21,0.83
3934,2015-09-05,22,0.56
3935,2015-09-05,23,0.67
3936,2015-09-06,0,0.71
3937,2015-09-06,1,0.8
3938,2015-09-06,2,0.74
3939,2015-09-06,3,0.85
3940,2015-09-06,4,0.75
3941,2015-09-06,5,0.9
3942,2015-09-06,6,0.85
